346,12/13/2021,15:52:6,Admin Loged
345,12/13/2021,15:51:21,Modo de control: Local
344,12/13/2021,15:51:9,Cambio de referencia remota a 32 Hz
343,12/13/2021,15:51:7,Cambio de referencia remota a 30 Hz
342,12/13/2021,15:50:57,Cambio de referencia remota a 32 Hz
341,12/13/2021,15:50:54,Cambio de referencia remota a 29 Hz
340,12/13/2021,15:50:37,Cambio de referencia remota a 32 Hz
339,12/13/2021,15:50:34,Cambio de referencia remota a 34 Hz
338,12/13/2021,15:36:30,Cambio de velocidad exitoso a 33 Hz
337,12/13/2021,15:34:30,Referencia  por entrada analógica fuera de límites
336,12/13/2021,15:32:5,Modo de control: Local
335,12/13/2021,15:31:51,Cambio de referencia remota a 32 Hz
334,12/13/2021,15:31:49,Cambio de referencia remota a 29 Hz
333,12/13/2021,15:31:46,Cambio de referencia remota a 30 Hz
332,12/13/2021,15:31:30,Admin Loged
331,12/13/2021,15:31:24,Cambio de referencia remota a 32 Hz
330,12/13/2021,15:31:21,Cambio de referencia remota a 28 Hz
329,12/13/2021,15:31:4,Cambio de referencia remota a 32 Hz
328,12/13/2021,15:31:1,Cambio de referencia remota a 28 Hz
327,12/13/2021,15:30:54,Cambio de referencia remota a 32 Hz
326,12/13/2021,15:30:51,Cambio de referencia remota a 34 Hz
325,12/13/2021,15:30:24,Cambio de referencia remota a 32 Hz
324,12/13/2021,15:30:21,Cambio de referencia remota a 31 Hz
323,12/13/2021,15:30:4,Cambio de referencia remota a 32 Hz
322,12/13/2021,15:30:1,Cambio de referencia remota a 33 Hz
321,12/13/2021,15:29:36,Cambio de referencia remota a 32 Hz
320,12/13/2021,15:29:34,Cambio de referencia remota a 33 Hz
319,12/13/2021,15:28:46,Cambio de referencia remota a 32 Hz
318,12/13/2021,15:28:44,Cambio de referencia remota a 29 Hz
317,12/13/2021,15:28:34,Cambio de referencia remota a 32 Hz
316,12/13/2021,15:28:31,Cambio de referencia remota a 36 Hz
315,12/13/2021,15:28:16,Cambio de referencia remota a 32 Hz
314,12/13/2021,15:28:14,Cambio de referencia remota a 30 Hz
313,12/13/2021,15:27:44,Cambio de referencia remota a 32 Hz
312,12/13/2021,15:27:41,Cambio de referencia remota a 29 Hz
311,12/13/2021,15:27:11,Cambio de referencia remota a 32 Hz
310,12/13/2021,15:27:9,Cambio de referencia remota a 34 Hz
309,12/13/2021,15:26:59,Cambio de referencia remota a 32 Hz
308,12/13/2021,15:26:56,Cambio de referencia remota a 33 Hz
307,12/13/2021,15:26:46,Cambio de referencia remota a 32 Hz
306,12/13/2021,15:26:44,Cambio de referencia remota a 31 Hz
305,12/13/2021,15:26:31,Cambio de referencia remota a 32 Hz
304,12/13/2021,15:26:29,Cambio de referencia remota a 29 Hz
303,12/13/2021,15:26:11,Cambio de referencia remota a 32 Hz
302,12/13/2021,15:26:9,Cambio de referencia remota a 36 Hz
301,12/13/2021,15:25:59,Cambio de referencia remota a 32 Hz
300,12/13/2021,15:25:56,Cambio de referencia remota a 31 Hz
299,12/13/2021,15:25:29,Cambio de referencia remota a 32 Hz
298,12/13/2021,15:25:26,Cambio de referencia remota a 30 Hz
297,12/13/2021,15:25:14,Cambio de referencia remota a 32 Hz
296,12/13/2021,15:25:11,Cambio de referencia remota a 28 Hz
295,12/13/2021,15:24:24,Cambio de referencia remota a 32 Hz
294,12/13/2021,15:24:21,Cambio de referencia remota a 31 Hz
293,12/13/2021,15:24:9,Cambio de referencia remota a 32 Hz
292,12/13/2021,15:24:6,Cambio de referencia remota a 29 Hz
291,12/13/2021,15:24:4,Cambio de referencia remota a 32 Hz
290,12/13/2021,15:24:1,Cambio de referencia remota a 30 Hz
289,12/13/2021,15:23:49,Cambio de referencia remota a 32 Hz
288,12/13/2021,15:23:46,Cambio de referencia remota a 31 Hz
287,12/13/2021,15:23:29,Cambio de referencia remota a 32 Hz
286,12/13/2021,15:23:26,Cambio de referencia remota a 34 Hz
285,12/13/2021,15:22:59,Cambio de referencia remota a 32 Hz
284,12/13/2021,15:22:56,Cambio de referencia remota a 28 Hz
283,12/13/2021,15:22:39,Cambio de referencia remota a 32 Hz
282,12/13/2021,15:22:36,Cambio de referencia remota a 28 Hz
281,12/13/2021,15:22:19,Cambio de referencia remota a 32 Hz
280,12/13/2021,15:22:16,Cambio de referencia remota a 33 Hz
279,12/13/2021,15:21:49,Cambio de referencia remota a 32 Hz
278,12/13/2021,15:21:46,Cambio de referencia remota a 30 Hz
277,12/13/2021,15:21:36,Cambio de referencia remota a 32 Hz
276,12/13/2021,15:21:34,Cambio de referencia remota a 35 Hz
275,12/13/2021,15:21:16,Cambio de referencia remota a 32 Hz
274,12/13/2021,15:21:14,Cambio de referencia remota a 31 Hz
273,12/13/2021,15:21:4,Cambio de referencia remota a 32 Hz
272,12/13/2021,15:21:1,Cambio de referencia remota a 35 Hz
271,12/13/2021,15:20:49,Cambio de referencia remota a 32 Hz
270,12/13/2021,15:20:46,Cambio de referencia remota a 33 Hz
269,12/13/2021,15:20:24,Cambio de referencia remota a 32 Hz
268,12/13/2021,15:20:21,Cambio de referencia remota a 35 Hz
267,12/13/2021,15:20:9,Cambio de referencia remota a 32 Hz
266,12/13/2021,15:20:6,Cambio de referencia remota a 29 Hz
265,12/13/2021,15:19:49,Cambio de referencia remota a 32 Hz
264,12/13/2021,15:19:46,Cambio de referencia remota a 33 Hz
263,12/13/2021,15:19:21,Cambio de referencia remota a 32 Hz
262,12/13/2021,15:19:19,Cambio de referencia remota a 28 Hz
261,12/13/2021,15:19:14,Cambio de referencia remota a 32 Hz
260,12/13/2021,15:19:11,Cambio de referencia remota a 31 Hz
259,12/13/2021,15:19:9,Cambio de referencia remota a 35 Hz
258,12/13/2021,15:18:51,Cambio de referencia remota a 32 Hz
257,12/13/2021,15:18:49,Cambio de referencia remota a 33 Hz
256,12/13/2021,15:18:31,Cambio de referencia remota a 32 Hz
255,12/13/2021,15:18:16,Cambio de referencia remota a 31 Hz
254,12/13/2021,15:18:14,Cambio de referencia remota a 28 Hz
253,12/13/2021,15:18:9,Cambio de referencia remota a 31 Hz
252,12/13/2021,15:18:6,Cambio de referencia remota a 28 Hz
251,12/13/2021,15:17:41,Cambio de referencia remota a 31 Hz
250,12/13/2021,15:17:39,Cambio de referencia remota a 32 Hz
249,12/13/2021,15:17:36,Cambio de referencia remota a 31 Hz
248,12/13/2021,15:17:34,Cambio de referencia remota a 29 Hz
247,12/13/2021,15:16:56,Cambio de referencia remota a 31 Hz
246,12/13/2021,15:16:54,Cambio de referencia remota a 35 Hz
245,12/13/2021,15:16:24,Cambio de referencia remota a 31 Hz
244,12/13/2021,15:16:21,Cambio de referencia remota a 33 Hz
243,12/13/2021,15:16:4,Cambio de referencia remota a 31 Hz
242,12/13/2021,15:16:1,Cambio de referencia remota a 34 Hz
241,12/13/2021,15:15:44,Cambio de referencia remota a 31 Hz
240,12/13/2021,15:15:41,Cambio de referencia remota a 28 Hz
239,12/13/2021,15:14:54,Cambio de referencia remota a 31 Hz
238,12/13/2021,15:14:51,Cambio de referencia remota a 34 Hz
237,12/13/2021,15:14:39,Cambio de referencia remota a 31 Hz
236,12/13/2021,15:14:36,Cambio de referencia remota a 34 Hz
235,12/13/2021,15:14:19,Cambio de referencia remota a 31 Hz
234,12/13/2021,15:14:16,Cambio de referencia remota a 33 Hz
233,12/13/2021,15:14:14,Cambio de referencia remota a 31 Hz
232,12/13/2021,15:14:11,Cambio de referencia remota a 27 Hz
231,12/13/2021,15:13:59,Cambio de referencia remota a 31 Hz
230,12/13/2021,15:13:56,Cambio de referencia remota a 29 Hz
229,12/13/2021,15:13:44,Cambio de referencia remota a 31 Hz
228,12/13/2021,15:13:41,Cambio de referencia remota a 27 Hz
227,12/13/2021,15:13:24,Cambio de referencia remota a 31 Hz
226,12/13/2021,15:13:21,Cambio de referencia remota a 33 Hz
225,12/13/2021,15:13:4,Cambio de referencia remota a 31 Hz
224,12/13/2021,15:13:1,Cambio de referencia remota a 34 Hz
223,12/13/2021,15:12:34,Cambio de referencia remota a 31 Hz
222,12/13/2021,15:12:31,Cambio de referencia remota a 28 Hz
221,12/13/2021,15:12:21,Cambio de referencia remota a 31 Hz
220,12/13/2021,15:12:19,Cambio de referencia remota a 27 Hz
219,12/13/2021,15:11:54,Cambio de referencia remota a 31 Hz
218,12/13/2021,15:11:51,Cambio de referencia remota a 27 Hz
217,12/13/2021,15:11:24,Cambio de referencia remota a 31 Hz
216,12/13/2021,15:11:21,Cambio de referencia remota a 29 Hz
215,12/13/2021,15:11:1,Cambio de referencia remota a 31 Hz
214,12/13/2021,15:10:59,Cambio de referencia remota a 30 Hz
213,12/13/2021,15:10:51,Cambio de referencia remota a 31 Hz
212,12/13/2021,15:10:49,Cambio de referencia remota a 30 Hz
211,12/13/2021,15:10:46,Cambio de referencia remota a 29 Hz
210,12/13/2021,15:10:29,Cambio de referencia remota a 30 Hz
209,12/13/2021,15:10:26,Cambio de referencia remota a 33 Hz
208,12/13/2021,15:9:59,Cambio de referencia remota a 30 Hz
207,12/13/2021,15:9:56,Cambio de referencia remota a 26 Hz
206,12/13/2021,15:9:46,Cambio de referencia remota a 30 Hz
205,12/13/2021,15:9:44,Cambio de referencia remota a 27 Hz
204,12/13/2021,15:9:16,Cambio de referencia remota a 30 Hz
203,12/13/2021,15:9:14,Cambio de referencia remota a 27 Hz
202,12/13/2021,15:8:59,Cambio de referencia remota a 30 Hz
201,12/13/2021,15:8:56,Cambio de referencia remota a 26 Hz
200,12/13/2021,15:8:31,Cambio de referencia remota a 30 Hz
199,12/13/2021,15:8:29,Cambio de referencia remota a 29 Hz
198,12/13/2021,15:8:11,Cambio de referencia remota a 30 Hz
197,12/13/2021,15:8:9,Cambio de referencia remota a 33 Hz
196,12/13/2021,15:7:24,Cambio de referencia remota a 30 Hz
195,12/13/2021,15:7:21,Cambio de referencia remota a 28 Hz
194,12/13/2021,15:7:6,Cambio de referencia remota a 30 Hz
193,12/13/2021,15:7:3,Cambio de referencia remota a 28 Hz
192,12/13/2021,15:7:1,Cambio de referencia remota a 26 Hz
191,12/13/2021,15:6:59,Stop
190,12/13/2021,15:6:53,Cambio de referencia remota a 30 Hz
189,12/13/2021,15:6:51,Cambio de referencia remota a 32 Hz
188,12/13/2021,15:6:41,Cambio de referencia remota a 30 Hz
187,12/13/2021,15:6:38,Cambio de referencia remota a 31 Hz
186,12/13/2021,15:6:24,Cambio de referencia remota a 30 Hz
185,12/13/2021,15:6:21,Cambio de referencia remota a 32 Hz
184,12/13/2021,15:6:18,Cambio de referencia remota a 28 Hz
183,12/13/2021,15:5:51,Cambio de referencia remota a 30 Hz
182,12/13/2021,15:5:48,Cambio de referencia remota a 32 Hz
181,12/13/2021,15:5:36,Cambio de referencia remota a 30 Hz
180,12/13/2021,15:5:33,Cambio de referencia remota a 29 Hz
179,12/13/2021,15:5:31,Cambio de referencia remota a 30 Hz
178,12/13/2021,15:5:28,Cambio de referencia remota a 26 Hz
177,12/13/2021,15:5:3,Cambio de referencia remota a 30 Hz
176,12/13/2021,15:5:1,Cambio de referencia remota a 26 Hz
175,12/13/2021,15:4:48,Cambio de referencia remota a 30 Hz
174,12/13/2021,15:4:46,Cambio de referencia remota a 31 Hz
173,12/13/2021,15:4:29,Cambio de referencia remota a 30 Hz
172,12/13/2021,15:4:26,Cambio de referencia remota a 33 Hz
171,12/13/2021,15:4:8,Cambio de referencia remota a 30 Hz
170,12/13/2021,15:4:6,Cambio de referencia remota a 33 Hz
169,12/13/2021,15:3:58,Cambio de referencia remota a 30 Hz
168,12/13/2021,15:3:56,Cambio de referencia remota a 33 Hz
167,12/13/2021,15:3:43,Admin Loged
166,12/13/2021,15:3:43,Cambio de referencia remota a 30 Hz
165,12/13/2021,15:3:41,Cambio de referencia remota a 32 Hz
164,12/13/2021,15:3:38,Cambio de referencia remota a 30 Hz
163,12/13/2021,15:3:36,Cambio de referencia remota a 27 Hz
162,12/13/2021,15:3:11,Cambio de referencia remota a 30 Hz
161,12/13/2021,15:3:8,Cambio de referencia remota a 34 Hz
160,12/13/2021,15:2:56,Cambio de referencia remota a 30 Hz
159,12/13/2021,15:2:53,Cambio de referencia remota a 32 Hz
158,12/13/2021,15:2:51,Cambio de referencia remota a 30 Hz
157,12/13/2021,15:2:49,Cambio de referencia remota a 28 Hz
156,12/13/2021,15:2:36,Cambio de referencia remota a 30 Hz
155,12/13/2021,15:2:34,Cambio de referencia remota a 32 Hz
154,12/13/2021,15:2:23,Cambio de referencia remota a 30 Hz
153,12/13/2021,15:2:21,Cambio de referencia remota a 28 Hz
152,12/13/2021,15:2:6,Cambio de referencia remota a 30 Hz
151,12/13/2021,15:2:4,Cambio de referencia remota a 28 Hz
150,12/13/2021,15:1:53,Cambio de referencia remota a 30 Hz
149,12/13/2021,15:1:51,Cambio de referencia remota a 27 Hz
148,12/13/2021,15:1:49,Cambio de referencia remota a 30 Hz
147,12/13/2021,15:1:46,Cambio de referencia remota a 33 Hz
146,12/13/2021,15:1:34,Cambio de referencia remota a 30 Hz
145,12/13/2021,15:1:31,Cambio de referencia remota a 32 Hz
144,12/13/2021,15:1:6,Cambio de referencia remota a 30 Hz
143,12/13/2021,15:1:4,Cambio de referencia remota a 32 Hz
142,12/13/2021,15:0:48,Cambio de referencia remota a 30 Hz
141,12/13/2021,15:0:46,Cambio de referencia remota a 31 Hz
140,12/13/2021,15:0:36,Cambio de referencia remota a 30 Hz
139,12/13/2021,15:0:33,Cambio de referencia remota a 32 Hz
138,12/13/2021,15:0:18,Cambio de referencia remota a 30 Hz
137,12/13/2021,15:0:16,Cambio de referencia remota a 32 Hz
136,12/13/2021,15:0:6,Cambio de referencia remota a 30 Hz
135,12/13/2021,15:0:3,Cambio de referencia remota a 29 Hz
134,12/13/2021,14:59:51,Cambio de referencia remota a 30 Hz
133,12/13/2021,14:59:48,Cambio de referencia remota a 32 Hz
132,12/13/2021,14:59:46,Cambio de referencia remota a 30 Hz
131,12/13/2021,14:59:43,Cambio de referencia remota a 33 Hz
130,12/13/2021,14:59:36,Cambio de referencia remota a 30 Hz
129,12/13/2021,14:59:33,Cambio de referencia remota a 32 Hz
128,12/13/2021,14:59:31,Cambio de referencia remota a 34 Hz
127,12/13/2021,14:59:13,Cambio de referencia remota a 30 Hz
126,12/13/2021,14:59:11,Cambio de referencia remota a 29 Hz
125,12/13/2021,14:58:58,Cambio de referencia remota a 30 Hz
124,12/13/2021,14:58:56,Cambio de referencia remota a 31 Hz
123,12/13/2021,14:58:38,Cambio de referencia remota a 30 Hz
122,12/13/2021,14:58:36,Cambio de referencia remota a 34 Hz
121,12/13/2021,14:57:51,Cambio de referencia remota a 30 Hz
120,12/13/2021,14:57:48,Cambio de referencia remota a 33 Hz
119,12/13/2021,14:57:36,Cambio de referencia remota a 30 Hz
118,12/13/2021,14:57:33,Cambio de referencia remota a 29 Hz
117,12/13/2021,14:57:26,Cambio de referencia remota a 30 Hz
116,12/13/2021,14:57:23,Cambio de referencia remota a 29 Hz
115,12/13/2021,14:57:8,Cambio de referencia remota a 30 Hz
114,12/13/2021,14:57:6,Cambio de referencia remota a 32 Hz
113,12/13/2021,14:56:48,Cambio de referencia remota a 30 Hz
112,12/13/2021,14:56:46,Cambio de referencia remota a 33 Hz
111,12/13/2021,14:56:33,Cambio de referencia remota a 30 Hz
110,12/13/2021,14:56:31,Cambio de referencia remota a 33 Hz
109,12/13/2021,14:56:28,Cambio de referencia remota a 30 Hz
108,12/13/2021,14:56:26,Cambio de referencia remota a 28 Hz
107,12/13/2021,14:56:6,Cambio de referencia remota a 30 Hz
106,12/13/2021,14:56:3,Cambio de referencia remota a 31 Hz
105,12/13/2021,14:55:56,Cambio de referencia remota a 30 Hz
104,12/13/2021,14:55:53,Cambio de referencia remota a 28 Hz
103,12/13/2021,14:55:31,Cambio de referencia remota a 30 Hz
102,12/13/2021,14:55:28,Cambio de referencia remota a 31 Hz
101,12/13/2021,14:55:26,Cambio de referencia remota a 28 Hz
100,12/13/2021,14:55:16,Cambio de referencia remota a 30 Hz
99,12/13/2021,14:55:13,Cambio de referencia remota a 27 Hz
98,12/13/2021,14:55:11,Cambio de referencia remota a 30 Hz
97,12/13/2021,14:55:8,Cambio de referencia remota a 27 Hz
96,12/13/2021,14:54:56,Cambio de referencia remota a 30 Hz
95,12/13/2021,14:54:53,Cambio de referencia remota a 26 Hz
94,12/13/2021,14:54:6,Cambio de referencia remota a 30 Hz
93,12/13/2021,14:54:3,Cambio de referencia remota a 34 Hz
92,12/13/2021,14:54:1,Cambio de referencia remota a 26 Hz
91,12/13/2021,14:53:46,Cambio de referencia remota a 30 Hz
90,12/13/2021,14:53:43,Cambio de referencia remota a 33 Hz
89,12/13/2021,14:52:51,Cambio de referencia remota a 30 Hz
88,12/13/2021,14:52:48,Cambio de referencia remota a 27 Hz
87,12/13/2021,14:52:41,Cambio de referencia remota a 30 Hz
86,12/13/2021,14:52:38,Cambio de referencia remota a 32 Hz
85,12/13/2021,14:52:36,Cambio de referencia remota a 27 Hz
84,12/13/2021,14:52:21,Cambio de referencia remota a 30 Hz
83,12/13/2021,14:52:18,Cambio de referencia remota a 31 Hz
82,12/13/2021,14:52:16,Cambio de referencia remota a 28 Hz
81,12/13/2021,14:52:10,Modo de control: Remoto
80,12/13/2021,14:42:39,Arranque local CILA2S exitoso
79,12/13/2021,14:42:14,Arranque local CILA2S exitoso
78,12/13/2021,14:42:6,Parada local CILA2S exitosa
77,12/13/2021,14:42:5,Arranque local CILA2S exitoso
76,12/13/2021,14:41:55,Parada local CILA2S exitosa
75,12/13/2021,14:41:53,Arranque local CILA2S exitoso
74,12/13/2021,14:41:42,Cambio de velocidad exitoso a 30 Hz
73,12/13/2021,14:41:33,Cambio de velocidad exitoso a 31 Hz
72,12/13/2021,14:41:26,Cambio de velocidad exitoso a 30 Hz
71,12/13/2021,14:41:18,Cambio de velocidad exitoso a 30 Hz
70,12/13/2021,14:41:12,Cambio de velocidad exitoso a 30 Hz
69,12/13/2021,14:41:1,Cambio de velocidad exitoso a 30 Hz
68,12/13/2021,14:40:19,Admin Loged
67,12/13/2021,13:48:45,Modo de control: Local
66,12/13/2021,13:48:37,Admin Loged
65,12/13/2021,13:47:36,Admin Loged
64,12/13/2021,10:42:42,Falla de C2S: 4
63,12/13/2021,10:42:17,Arranque local CILA2S exitoso
62,12/13/2021,10:40:30,Cambio de velocidad exitoso a 30 Hz
61,12/13/2021,10:40:30,Cambio de velocidad fallido!
60,12/13/2021,10:40:29,Cambio de velocidad exitoso a 30 Hz
59,12/13/2021,10:40:29,Cambio de velocidad fallido!
58,12/13/2021,10:40:29,Cambio de velocidad exitoso a 30 Hz
57,12/13/2021,10:40:29,Cambio de velocidad fallido!
56,12/13/2021,10:40:29,Cambio de velocidad exitoso a 30 Hz
55,12/13/2021,10:40:29,Cambio de velocidad fallido!
54,12/13/2021,10:40:29,Cambio de velocidad exitoso a 30 Hz
53,12/13/2021,10:40:29,Cambio de velocidad fallido!
52,12/13/2021,10:40:29,Cambio de velocidad exitoso a 30 Hz
51,12/13/2021,10:40:29,Cambio de velocidad fallido!
50,12/13/2021,10:40:28,Cambio de velocidad exitoso a 30 Hz
49,12/13/2021,10:40:28,Cambio de velocidad fallido!
48,12/13/2021,10:40:28,Cambio de velocidad exitoso a 30 Hz
47,12/13/2021,10:40:28,Cambio de velocidad fallido!
46,12/13/2021,10:40:28,Cambio de velocidad exitoso a 30 Hz
45,12/13/2021,10:40:28,Cambio de velocidad fallido!
44,12/13/2021,10:40:28,Cambio de velocidad exitoso a 30 Hz
43,12/13/2021,10:40:28,Cambio de velocidad fallido!
42,12/13/2021,10:40:28,Cambio de velocidad exitoso a 30 Hz
41,12/13/2021,10:40:28,Cambio de velocidad fallido!
40,12/13/2021,10:40:28,Cambio de velocidad fallido!
39,12/13/2021,10:40:28,Cambio de velocidad fallido!
38,12/13/2021,10:40:28,Cambio de velocidad fallido!
37,12/13/2021,10:40:28,Cambio de velocidad exitoso a 30 Hz
36,12/13/2021,10:40:27,Cambio de velocidad fallido!
35,12/13/2021,10:40:27,Cambio de velocidad exitoso a 30 Hz
34,12/13/2021,10:40:27,Cambio de velocidad fallido!
33,12/13/2021,10:40:27,Cambio de velocidad exitoso a 30 Hz
32,12/13/2021,10:40:27,Cambio de velocidad fallido!
31,12/13/2021,10:40:27,Cambio de velocidad exitoso a 30 Hz
30,12/13/2021,10:40:27,Cambio de velocidad fallido!
29,12/13/2021,10:40:27,Cambio de velocidad exitoso a 30 Hz
28,12/13/2021,10:40:27,Cambio de velocidad fallido!
27,12/13/2021,10:40:27,Cambio de velocidad exitoso a 30 Hz
26,12/13/2021,10:40:26,Cambio de velocidad fallido!
25,12/13/2021,10:40:26,Cambio de velocidad exitoso a 30 Hz
24,12/13/2021,10:40:26,Cambio de velocidad fallido!
23,12/13/2021,10:40:26,Cambio de velocidad exitoso a 30 Hz
22,12/13/2021,10:40:26,Cambio de velocidad fallido!
21,12/13/2021,10:40:26,Cambio de velocidad exitoso a 30 Hz
20,12/13/2021,10:40:26,Cambio de velocidad fallido!
19,12/13/2021,10:40:26,Cambio de velocidad exitoso a 30 Hz
18,12/13/2021,10:40:26,Cambio de velocidad fallido!
17,12/13/2021,10:40:26,Cambio de velocidad exitoso a 30 Hz
16,12/13/2021,10:40:26,Cambio de velocidad fallido!
15,12/13/2021,10:40:26,Cambio de velocidad exitoso a 30 Hz
14,12/13/2021,10:40:25,Cambio de velocidad exitoso a 30 Hz
13,12/13/2021,10:40:25,Cambio de velocidad fallido!
12,12/13/2021,10:40:25,Cambio de velocidad exitoso a 30 Hz
11,12/13/2021,10:40:25,Cambio de velocidad fallido!
10,12/13/2021,10:40:25,Cambio de velocidad exitoso a 30 Hz
9,12/13/2021,10:40:11,Admin Loged
8,12/13/2021,10:39:51,Modo de control: Local
7,12/13/2021,10:39:50,Cambio de referencia remota a 30 Hz
6,12/13/2021,10:39:49,Modo de control: Remoto
5,12/13/2021,10:39:48,Referencia  por entrada analógica fuera de límites
4,12/13/2021,10:39:48,Referencia  por entrada analógica fuera de límites
3,12/13/2021,10:39:47,Referencia  por entrada analógica fuera de límites
2,12/13/2021,10:12:22,Cambio de referencia remota a 0 Hz
1,12/13/2021,10:10:26,Cambio de referencia remota a 0 Hz
0,12/13/2021,10:6:29,Cambio de referencia remota a 0 Hz

